target_id,account_id,campaign_id,first_target_at,month,recommended_channel,priority,borrower_id,dpd,risk_segment,loan_type,outstanding_amount,timezone,campaign_name,channel,strategy_version,dpd_band,targeting_events,cohort_recovered_amount,cohort_payment_count,recovered_amount,payment_count,recovered
TGT0035552,ACC0015830,CMP0000071,2026-05-02,2026-05,VOICE,4,BRW0006479,180,LOW,CREDIT_CARD,303993.38,Asia/Dubai,30DPD_W1,MIXED,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0025143,ACC0015845,CMP0000109,2026-05-09,2026-05,WHATSAPP,5,BRW0011536,0,HIGH,CONSUMER,171837.72,Asia/Kolkata,NPA_RECOVERY,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0024533,ACC0015847,CMP0000096,2026-05-14,2026-05,FIELD,10,BRW0006292,180,HIGH,CONSUMER,313790.09,Asia/Kolkata,DIGITAL_FOLLOWUP,WHATSAPP,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0044147,ACC0015849,CMP0000031,2026-05-04,2026-05,FIELD,6,BRW0010543,120,MEDIUM,PERSONAL,613562.16,UTC,30DPD_W1,VOICE,v3,91+,2,0.0,0.0,0.0,0.0,False
TGT0020098,ACC0015854,CMP0000028,2026-05-20,2026-05,WHATSAPP,9,BRW0001185,15,MEDIUM,CREDIT_CARD,106551.33,Asia/Kolkata,30DPD_W1,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0044498,ACC0015859,CMP0000057,2026-05-07,2026-05,WHATSAPP,3,BRW0008439,5,HIGH,CONSUMER,328768.42,Asia/Dubai,30DPD_W1,MIXED,v3,0-30,2,0.0,0.0,0.0,0.0,False
TGT0030671,ACC0015862,CMP0000046,2026-05-05,2026-05,SMS,5,BRW0008409,15,LOW,PERSONAL,83229.82,UTC,BOUNCE,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0014442,ACC0015866,CMP0000010,2026-05-18,2026-05,SMS,1,BRW0005712,90,MEDIUM,AUTO,587565.96,UTC,30DPD_W1,FIELD,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0012741,ACC0015868,CMP0000044,2026-05-26,2026-05,FIELD,6,BRW0007321,1,MEDIUM,BNPL,375644.09,Asia/Kolkata,NPA_RECOVERY,SMS,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0035329,ACC0015877,CMP0000008,2026-05-28,2026-05,WHATSAPP,4,BRW0006680,120,NPA,BNPL,553807.87,Asia/Kolkata,NPA_RECOVERY,SMS,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0025776,ACC0015879,CMP0000070,2026-05-08,2026-05,FIELD,9,BRW0001580,75,NPA,BNPL,467239.07,Asia/Dubai,60DPD_INTENT,WHATSAPP,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0043563,ACC0015880,CMP0000074,2026-05-15,2026-05,SMS,6,BRW0008551,30,LOW,BNPL,179274.69,UTC,BOUNCE,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0002017,ACC0015889,CMP0000056,2026-05-03,2026-05,FIELD,5,BRW0003413,120,MEDIUM,PERSONAL,442849.34,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v1,91+,2,0.0,0.0,0.0,0.0,False
TGT0027379,ACC0015904,CMP0000093,2026-05-08,2026-05,SMS,5,BRW0009391,120,MEDIUM,BNPL,117787.61,Asia/Kolkata,60DPD_INTENT,SMS,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0004112,ACC0015905,CMP0000011,2026-05-30,2026-05,FIELD,6,BRW0008393,1,MEDIUM,PERSONAL,681322.8,Asia/Dubai,NPA_RECOVERY,WHATSAPP,v3,0-30,1,39093.75,1.0,0.0,0.0,False
TGT0030447,ACC0015907,CMP0000003,2026-05-19,2026-05,FIELD,8,BRW0005280,30,NPA,BNPL,236163.93,UTC,30DPD_W1,MIXED,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0033601,ACC0015910,CMP0000037,2026-05-24,2026-05,WHATSAPP,10,BRW0008489,75,MEDIUM,AUTO,390610.17,Asia/Dubai,BOUNCE,SMS,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0020912,ACC0015917,CMP0000042,2026-05-04,2026-05,SMS,2,BRW0007104,30,HIGH,CREDIT_CARD,498332.96,Asia/Kolkata,BOUNCE,FIELD,v3,0-30,2,0.0,0.0,0.0,0.0,False
TGT0005468,ACC0015927,CMP0000096,2026-05-21,2026-05,SMS,4,BRW0002573,120,NPA,CREDIT_CARD,532442.73,UTC,DIGITAL_FOLLOWUP,WHATSAPP,legacy,91+,2,0.0,0.0,0.0,0.0,False
TGT0019001,ACC0015938,CMP0000051,2026-05-05,2026-05,SMS,10,,180,HIGH,CONSUMER,527811.62,UTC,DIGITAL_FOLLOWUP,WHATSAPP,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0000217,ACC0015939,CMP0000071,2026-05-10,2026-05,WHATSAPP,4,BRW0001579,120,MEDIUM,CONSUMER,475901.97,Asia/Dubai,30DPD_W1,MIXED,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0029778,ACC0015940,CMP0000089,2026-05-14,2026-05,SMS,7,BRW0000834,45,HIGH,PERSONAL,307932.26,Asia/Dubai,DIGITAL_FOLLOWUP,WHATSAPP,legacy,31-60,2,0.0,0.0,0.0,0.0,False
TGT0010237,ACC0015948,CMP0000036,2026-05-08,2026-05,FIELD,2,BRW0009364,60,MEDIUM,AUTO,60431.86,UTC,30DPD_W1,SMS,v1,31-60,2,0.0,0.0,0.0,0.0,False
TGT0012439,ACC0015950,CMP0000011,2026-05-27,2026-05,FIELD,6,BRW0006486,30,LOW,AUTO,499805.74,Asia/Kolkata,NPA_RECOVERY,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0027322,ACC0015955,CMP0000035,2026-05-28,2026-05,FIELD,7,BRW0011740,75,MEDIUM,CONSUMER,613705.01,UTC,30DPD_W1,MIXED,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0015383,ACC0015956,CMP0000002,2026-05-03,2026-05,WHATSAPP,4,BRW0008317,90,NPA,PERSONAL,285189.83,Asia/Kolkata,BOUNCE,MIXED,v2,61-90,1,58918.51,1.0,58918.51,1.0,True
TGT0007788,ACC0015961,CMP0000077,2026-05-09,2026-05,VOICE,6,BRW0011718,5,MEDIUM,AUTO,499310.71,Asia/Dubai,BOUNCE,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0040581,ACC0015963,CMP0000042,2026-05-20,2026-05,SMS,6,BRW0003583,60,NPA,PERSONAL,266491.12,Asia/Dubai,BOUNCE,FIELD,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0009557,ACC0015979,CMP0000107,2026-05-17,2026-05,VOICE,9,BRW0006869,5,MEDIUM,BNPL,238720.84,Asia/Kolkata,DIGITAL_FOLLOWUP,SMS,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0031872,ACC0015980,CMP0000073,2026-05-29,2026-05,WHATSAPP,2,BRW0003131,1,MEDIUM,BNPL,9664.69,Asia/Dubai,60DPD_INTENT,SMS,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0017700,ACC0015983,CMP0000042,2026-05-30,2026-05,VOICE,3,BRW0008376,1,MEDIUM,PERSONAL,568367.65,UTC,BOUNCE,FIELD,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0003739,ACC0015988,CMP0000021,2026-05-26,2026-05,SMS,6,BRW0002938,45,NPA,AUTO,257714.59,UTC,NPA_RECOVERY,FIELD,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0043372,ACC0015992,CMP0000077,2026-05-01,2026-05,VOICE,9,BRW0008726,1,LOW,AUTO,477294.11,Asia/Kolkata,BOUNCE,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0000219,ACC0015994,CMP0000108,2026-05-03,2026-05,WHATSAPP,3,BRW0002153,180,NPA,CREDIT_CARD,211718.5,UTC,NPA_RECOVERY,VOICE,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0042811,ACC0015996,CMP0000091,2026-05-28,2026-05,WHATSAPP,7,BRW0007544,30,HIGH,CONSUMER,609311.42,UTC,DIGITAL_FOLLOWUP,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0019878,ACC0016009,CMP0000104,2026-05-21,2026-05,SMS,10,BRW0000855,120,MEDIUM,CONSUMER,672480.44,Asia/Kolkata,30DPD_W1,FIELD,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0011908,ACC0016020,CMP0000111,2026-05-06,2026-05,SMS,7,BRW0006820,15,NPA,AUTO,178625.6,UTC,30DPD_W1,FIELD,v1,0-30,2,0.0,0.0,0.0,0.0,False
TGT0042921,ACC0016025,CMP0000066,2026-05-20,2026-05,VOICE,10,BRW0005215,1,MEDIUM,CONSUMER,213834.57,Asia/Dubai,60DPD_INTENT,WHATSAPP,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0027472,ACC0016026,CMP0000085,2026-05-12,2026-05,FIELD,9,BRW0001386,15,NPA,CONSUMER,556084.09,UTC,60DPD_INTENT,MIXED,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0027555,ACC0016033,CMP0000074,2026-05-25,2026-05,WHATSAPP,2,BRW0007188,75,HIGH,CREDIT_CARD,25394.77,UTC,BOUNCE,MIXED,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0027800,ACC0016049,CMP0000119,2026-05-04,2026-05,FIELD,7,BRW0006772,75,HIGH,CREDIT_CARD,570640.17,Asia/Dubai,30DPD_W1,SMS,v2,61-90,2,0.0,0.0,0.0,0.0,False
TGT0008571,ACC0016052,CMP0000052,2026-05-10,2026-05,WHATSAPP,4,BRW0011213,90,LOW,AUTO,654927.4,Asia/Dubai,BOUNCE,SMS,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0001001,ACC0016055,CMP0000058,2026-05-28,2026-05,VOICE,1,BRW0003087,30,MEDIUM,PERSONAL,150115.67,UTC,BOUNCE,VOICE,legacy,0-30,2,0.0,0.0,0.0,0.0,False
TGT0042375,ACC0016067,CMP0000058,2026-05-19,2026-05,FIELD,1,BRW0003840,90,NPA,BNPL,182354.61,Asia/Kolkata,BOUNCE,VOICE,legacy,61-90,2,0.0,0.0,0.0,0.0,False
TGT0040313,ACC0016068,CMP0000077,2026-05-15,2026-05,WHATSAPP,1,BRW0010609,0,LOW,CREDIT_CARD,114889.62,UTC,BOUNCE,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0040817,ACC0016069,CMP0000105,2026-05-18,2026-05,WHATSAPP,8,BRW0007386,0,HIGH,AUTO,242913.32,Asia/Dubai,BOUNCE,FIELD,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0039758,ACC0016077,CMP0000071,2026-05-14,2026-05,VOICE,5,BRW0004950,90,HIGH,PERSONAL,461897.26,Asia/Kolkata,30DPD_W1,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0042234,ACC0016088,CMP0000017,2026-05-30,2026-05,VOICE,8,BRW0002335,30,MEDIUM,CREDIT_CARD,43078.9,UTC,NPA_RECOVERY,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0002735,ACC0016089,CMP0000073,2026-05-20,2026-05,SMS,7,BRW0011595,90,NPA,PERSONAL,626260.18,Asia/Dubai,60DPD_INTENT,SMS,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0006460,ACC0016091,CMP0000108,2026-05-01,2026-05,SMS,10,BRW0008985,5,MEDIUM,CONSUMER,168761.91,Asia/Kolkata,NPA_RECOVERY,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0038148,ACC0016099,CMP0000076,2026-05-23,2026-05,WHATSAPP,2,BRW0003234,180,NPA,CREDIT_CARD,264148.8,UTC,DIGITAL_FOLLOWUP,VOICE,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0039430,ACC0016106,CMP0000055,2026-05-03,2026-05,WHATSAPP,7,BRW0002786,75,MEDIUM,CONSUMER,681309.88,UTC,BOUNCE,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0005510,ACC0016108,CMP0000084,2026-05-13,2026-05,VOICE,5,BRW0006475,5,MEDIUM,CONSUMER,193016.81,Asia/Kolkata,BOUNCE,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0030965,ACC0016111,CMP0000076,2026-05-23,2026-05,SMS,1,BRW0009162,75,HIGH,CONSUMER,110678.53,Asia/Dubai,DIGITAL_FOLLOWUP,VOICE,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0013091,ACC0016112,CMP0000094,2026-05-17,2026-05,VOICE,2,BRW0000101,30,MEDIUM,PERSONAL,470765.44,UTC,60DPD_INTENT,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0009321,ACC0016118,CMP0000058,2026-05-19,2026-05,VOICE,9,BRW0007738,60,MEDIUM,CREDIT_CARD,232339.46,Asia/Dubai,BOUNCE,VOICE,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0006181,ACC0016119,CMP0000002,2026-05-23,2026-05,VOICE,2,BRW0006266,120,MEDIUM,PERSONAL,560662.56,Asia/Kolkata,BOUNCE,MIXED,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0033214,ACC0016124,CMP0000050,2026-05-27,2026-05,FIELD,6,BRW0011003,1,LOW,AUTO,659718.02,UTC,NPA_RECOVERY,SMS,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0002080,ACC0016134,CMP0000047,2026-05-16,2026-05,SMS,8,BRW0003048,180,LOW,PERSONAL,464504.63,Asia/Kolkata,BOUNCE,WHATSAPP,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0011924,ACC0016135,CMP0000046,2026-05-10,2026-05,SMS,2,BRW0010235,1,MEDIUM,CREDIT_CARD,257670.7,Asia/Dubai,BOUNCE,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0044607,ACC0016138,CMP0000060,2026-05-06,2026-05,FIELD,7,BRW0003863,45,NPA,CREDIT_CARD,263473.89,Asia/Kolkata,30DPD_W1,SMS,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0029304,ACC0016146,CMP0000001,2026-05-10,2026-05,WHATSAPP,6,BRW0003062,15,NPA,CONSUMER,465795.89,Asia/Dubai,DIGITAL_FOLLOWUP,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0022979,ACC0016154,CMP0000021,2026-05-05,2026-05,VOICE,8,BRW0011682,15,MEDIUM,CREDIT_CARD,253959.12,Asia/Dubai,NPA_RECOVERY,FIELD,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0000358,ACC0016162,CMP0000094,2026-05-05,2026-05,WHATSAPP,2,BRW0002999,30,LOW,BNPL,534967.98,Asia/Dubai,60DPD_INTENT,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0025465,ACC0016163,CMP0000022,2026-05-11,2026-05,WHATSAPP,2,BRW0005225,90,LOW,PERSONAL,571333.59,Asia/Dubai,60DPD_INTENT,VOICE,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0025785,ACC0016173,CMP0000088,2026-05-28,2026-05,WHATSAPP,1,BRW0002806,120,HIGH,CREDIT_CARD,103630.48,Asia/Dubai,30DPD_W1,MIXED,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0022455,ACC0016174,CMP0000008,2026-05-27,2026-05,FIELD,4,BRW0004951,60,LOW,BNPL,118986.55,Asia/Dubai,NPA_RECOVERY,SMS,v2,31-60,1,0.0,0.0,0.0,0.0,False
TGT0018781,ACC0016175,CMP0000002,2026-05-18,2026-05,SMS,5,BRW0003539,5,LOW,PERSONAL,152762.79,UTC,BOUNCE,MIXED,v2,0-30,2,0.0,0.0,0.0,0.0,False
TGT0041045,ACC0016186,CMP0000058,2026-05-19,2026-05,SMS,8,BRW0010550,75,HIGH,BNPL,261351.76,UTC,BOUNCE,VOICE,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0018651,ACC0016194,CMP0000060,2026-05-20,2026-05,VOICE,5,BRW0006067,75,MEDIUM,CONSUMER,298825.8,Asia/Dubai,30DPD_W1,SMS,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0033271,ACC0016203,CMP0000039,2026-05-24,2026-05,SMS,2,BRW0007181,45,NPA,CREDIT_CARD,523923.73,Asia/Dubai,DIGITAL_FOLLOWUP,SMS,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0015765,ACC0016213,CMP0000026,2026-05-29,2026-05,WHATSAPP,4,BRW0008528,120,HIGH,CONSUMER,640772.97,UTC,30DPD_W1,FIELD,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0003448,ACC0016219,CMP0000112,2026-05-11,2026-05,VOICE,1,BRW0002577,30,MEDIUM,BNPL,569039.56,UTC,60DPD_INTENT,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0038194,ACC0016224,CMP0000009,2026-05-05,2026-05,SMS,1,BRW0004687,120,LOW,BNPL,103147.17,Asia/Kolkata,60DPD_INTENT,WHATSAPP,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0005896,ACC0016226,CMP0000064,2026-05-10,2026-05,WHATSAPP,10,BRW0001877,1,MEDIUM,BNPL,161749.58,Asia/Dubai,60DPD_INTENT,FIELD,v2,0-30,2,0.0,0.0,0.0,0.0,False
TGT0015710,ACC0016227,CMP0000015,2026-05-05,2026-05,SMS,4,BRW0008953,60,HIGH,BNPL,520350.55,UTC,DIGITAL_FOLLOWUP,FIELD,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0001458,ACC0016231,CMP0000025,2026-05-07,2026-05,WHATSAPP,8,BRW0009742,180,NPA,PERSONAL,442072.77,Asia/Kolkata,30DPD_W1,FIELD,legacy,91+,3,0.0,0.0,0.0,0.0,False
TGT0019623,ACC0016234,CMP0000016,2026-05-01,2026-05,FIELD,10,BRW0003856,180,MEDIUM,CONSUMER,423127.38,UTC,NPA_RECOVERY,MIXED,v1,91+,2,0.0,0.0,0.0,0.0,False
TGT0010939,ACC0016235,CMP0000038,2026-05-04,2026-05,SMS,4,BRW0003644,15,HIGH,AUTO,257495.43,UTC,NPA_RECOVERY,FIELD,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0013483,ACC0016236,CMP0000089,2026-05-18,2026-05,SMS,1,BRW0002974,90,NPA,AUTO,502170.8,Asia/Kolkata,DIGITAL_FOLLOWUP,WHATSAPP,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0036717,ACC0016237,CMP0000046,2026-05-03,2026-05,VOICE,4,BRW0005560,5,LOW,CREDIT_CARD,488209.06,UTC,BOUNCE,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0019830,ACC0016253,CMP0000098,2026-05-04,2026-05,WHATSAPP,2,BRW0009221,45,LOW,CREDIT_CARD,544682.63,Asia/Kolkata,DIGITAL_FOLLOWUP,WHATSAPP,legacy,31-60,2,0.0,0.0,0.0,0.0,False
TGT0029083,ACC0016256,CMP0000085,2026-05-06,2026-05,WHATSAPP,10,BRW0000926,1,MEDIUM,CONSUMER,180532.05,Asia/Kolkata,60DPD_INTENT,MIXED,legacy,0-30,2,0.0,0.0,0.0,0.0,False
TGT0004199,ACC0016259,CMP0000111,2026-05-02,2026-05,SMS,7,BRW0003802,180,MEDIUM,BNPL,390699.67,Asia/Kolkata,30DPD_W1,FIELD,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0025521,ACC0016276,CMP0000044,2026-05-27,2026-05,VOICE,5,BRW0005224,45,MEDIUM,BNPL,38806.34,Asia/Dubai,NPA_RECOVERY,SMS,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0019903,ACC0016279,CMP0000008,2026-05-15,2026-05,SMS,7,BRW0001994,180,LOW,BNPL,433593.38,Asia/Dubai,NPA_RECOVERY,SMS,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0011225,ACC0016283,CMP0000047,2026-05-17,2026-05,SMS,9,BRW0002956,120,HIGH,BNPL,567766.36,UTC,BOUNCE,WHATSAPP,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0011165,ACC0016297,CMP0000031,2026-05-03,2026-05,FIELD,5,BRW0000856,90,NPA,PERSONAL,150521.95,UTC,30DPD_W1,VOICE,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0036359,ACC0016309,CMP0000076,2026-05-22,2026-05,SMS,4,BRW0007199,15,HIGH,CONSUMER,118180.61,UTC,DIGITAL_FOLLOWUP,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0037541,ACC0016310,CMP0000102,2026-05-25,2026-05,FIELD,6,BRW0011051,1,NPA,CREDIT_CARD,78470.1,Asia/Dubai,NPA_RECOVERY,VOICE,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0042441,ACC0016312,CMP0000118,2026-05-21,2026-05,VOICE,4,BRW0007800,60,HIGH,CREDIT_CARD,299568.59,Asia/Dubai,30DPD_W1,FIELD,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0035917,ACC0016313,CMP0000057,2026-05-13,2026-05,VOICE,2,BRW0005329,90,MEDIUM,CREDIT_CARD,230485.57,UTC,30DPD_W1,MIXED,v3,61-90,1,0.0,0.0,0.0,0.0,False
TGT0003699,ACC0016314,CMP0000063,2026-05-27,2026-05,VOICE,10,BRW0011537,120,MEDIUM,AUTO,426814.86,UTC,BOUNCE,WHATSAPP,v1,91+,1,0.0,0.0,0.0,0.0,False
TGT0020106,ACC0016317,CMP0000013,2026-05-18,2026-05,WHATSAPP,4,BRW0005764,90,HIGH,PERSONAL,541772.69,UTC,30DPD_W1,VOICE,v2,61-90,1,0.0,0.0,0.0,0.0,False
TGT0043263,ACC0016321,CMP0000073,2026-05-14,2026-05,SMS,7,BRW0008240,1,LOW,BNPL,471918.85,Asia/Kolkata,60DPD_INTENT,SMS,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0023854,ACC0016326,CMP0000014,2026-05-25,2026-05,VOICE,1,BRW0003787,45,HIGH,CONSUMER,460515.14,Asia/Dubai,NPA_RECOVERY,SMS,v1,31-60,1,0.0,0.0,0.0,0.0,False
TGT0014904,ACC0016339,CMP0000049,2026-05-25,2026-05,SMS,6,BRW0004972,75,HIGH,CONSUMER,354876.87,Asia/Kolkata,60DPD_INTENT,VOICE,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0006033,ACC0016341,CMP0000045,2026-05-21,2026-05,FIELD,9,BRW0007562,180,NPA,PERSONAL,78825.0,Asia/Kolkata,30DPD_W1,VOICE,v2,91+,1,0.0,0.0,0.0,0.0,False
TGT0033120,ACC0016345,CMP0000077,2026-05-21,2026-05,WHATSAPP,4,BRW0008361,5,LOW,BNPL,351992.02,UTC,BOUNCE,FIELD,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0017947,ACC0016351,CMP0000064,2026-05-08,2026-05,SMS,7,BRW0006040,0,HIGH,CONSUMER,461228.1,UTC,60DPD_INTENT,FIELD,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0042424,ACC0016352,CMP0000084,2026-05-31,2026-05,SMS,6,BRW0000779,45,MEDIUM,CREDIT_CARD,460645.84,Asia/Kolkata,BOUNCE,FIELD,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0038850,ACC0016357,CMP0000095,2026-05-15,2026-05,FIELD,2,BRW0004651,90,MEDIUM,CONSUMER,544088.68,UTC,DIGITAL_FOLLOWUP,VOICE,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0025553,ACC0016361,CMP0000049,2026-05-09,2026-05,WHATSAPP,7,BRW0009565,75,HIGH,BNPL,495279.64,Asia/Dubai,60DPD_INTENT,VOICE,v1,61-90,1,0.0,0.0,0.0,0.0,False
TGT0009542,ACC0016362,CMP0000005,2026-05-24,2026-05,VOICE,10,BRW0001432,30,NPA,BNPL,323420.91,Asia/Kolkata,60DPD_INTENT,WHATSAPP,legacy,0-30,1,0.0,0.0,0.0,0.0,False
TGT0035486,ACC0016369,CMP0000091,2026-05-15,2026-05,SMS,3,BRW0009148,15,LOW,AUTO,690851.94,Asia/Kolkata,DIGITAL_FOLLOWUP,VOICE,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0042016,ACC0016371,CMP0000026,2026-05-05,2026-05,SMS,6,BRW0006647,75,NPA,BNPL,40471.28,Asia/Kolkata,30DPD_W1,FIELD,legacy,61-90,1,0.0,0.0,0.0,0.0,False
TGT0005672,ACC0016378,CMP0000082,2026-05-07,2026-05,VOICE,2,BRW0008203,1,LOW,CONSUMER,668338.37,UTC,DIGITAL_FOLLOWUP,MIXED,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0035866,ACC0016379,CMP0000112,2026-05-16,2026-05,WHATSAPP,7,BRW0007823,5,NPA,AUTO,67188.9,Asia/Kolkata,60DPD_INTENT,MIXED,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0039048,ACC0016380,CMP0000108,2026-05-12,2026-05,FIELD,10,BRW0001090,45,HIGH,AUTO,442577.59,Asia/Dubai,NPA_RECOVERY,VOICE,v3,31-60,1,0.0,0.0,0.0,0.0,False
TGT0009632,ACC0016383,CMP0000018,2026-05-15,2026-05,SMS,1,BRW0006963,60,HIGH,CONSUMER,260887.93,Asia/Dubai,60DPD_INTENT,SMS,legacy,31-60,1,0.0,0.0,0.0,0.0,False
TGT0038060,ACC0016389,CMP0000114,2026-05-09,2026-05,WHATSAPP,5,BRW0009316,120,NPA,CONSUMER,355288.92,Asia/Kolkata,60DPD_INTENT,SMS,legacy,91+,1,0.0,0.0,0.0,0.0,False
TGT0009447,ACC0016393,CMP0000065,2026-05-11,2026-05,VOICE,7,BRW0010533,15,HIGH,PERSONAL,250256.35,Asia/Kolkata,30DPD_W1,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0015322,ACC0016396,CMP0000077,2026-05-12,2026-05,WHATSAPP,3,BRW0009659,15,HIGH,AUTO,271846.08,Asia/Dubai,BOUNCE,FIELD,v1,0-30,2,31111.22,1.0,31111.22,1.0,True
TGT0043996,ACC0016405,CMP0000065,2026-05-15,2026-05,WHATSAPP,9,BRW0010747,180,NPA,AUTO,385324.15,Asia/Dubai,30DPD_W1,WHATSAPP,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0013767,ACC0016410,CMP0000100,2026-05-06,2026-05,SMS,9,BRW0001114,120,MEDIUM,CONSUMER,11431.58,Asia/Kolkata,BOUNCE,WHATSAPP,v3,91+,1,0.0,0.0,0.0,0.0,False
TGT0001687,ACC0016415,CMP0000105,2026-05-20,2026-05,VOICE,5,BRW0004475,0,LOW,AUTO,577345.44,Asia/Dubai,BOUNCE,FIELD,v2,0-30,1,0.0,0.0,0.0,0.0,False
TGT0015484,ACC0016420,CMP0000014,2026-05-14,2026-05,SMS,4,BRW0002413,1,NPA,CREDIT_CARD,84875.34,Asia/Dubai,NPA_RECOVERY,SMS,v1,0-30,1,0.0,0.0,0.0,0.0,False
TGT0027231,ACC0016423,CMP0000011,2026-05-08,2026-05,VOICE,9,BRW0008084,5,MEDIUM,CONSUMER,284818.49,Asia/Dubai,NPA_RECOVERY,WHATSAPP,v3,0-30,1,0.0,0.0,0.0,0.0,False
TGT0004779,ACC0016430,CMP0000088,2026-05-13,2026-05,WHATSAPP,5,BRW0002610,120,NPA,AUTO,205881.24,Asia/Dubai,30DPD_W1,MIXED,v1,91+,1,0.0,0.0,0.0,0.0,False
